"label","fitur"
0,"klarifikasi terkait kabar petugas kpps di way kanan lampung tewas ditikam karena melerai keributan timses caleg sukardi simpatisan pks yang meninggal karena melerai keributan timses caleg "
1,"video grace natalie ajak warga makan babi samasama seruan ketum psi habis nyoblos makan babi samasama"
1,"prabowo mengeluarkan kalimat yang merendahkan kaum miskin di indonesia lihat saja video ini prabowo benarbenar mengeluarkan kalimat yang merendahkan kaum miskin di indonesia"
1,"kelompok mahasiswa cipayung plus terima uang dari bin untuk tidak mengkritisi dan dukung jokowi maruf amin assalammualaikum mas mohon maaf mengganggu saya mau minta bantuan mas joko kemarin saya ada ngetwit tentang suap dari kepala bin kepada beberapa ormas mahasiswa pb hmi pmii gmni gmki pmkri imm hikmabudhi kmhdi yang masing ormas mendapat rp juta per bulan ketua pb masing rp juta per bulan ormas mahasiswa ini d minta untuk atas nama organisasi agar tidak mengkritisi dan oposan terhadap pemerintahan jokowi minimal sampai okt di samping itu mereka tanpa harus membawa nama organisasi diminta untuk mendeklarasikan ormas relawan jokowi bernama madani ormas relawan ini sdh dibentuk para ketum pb dan sementara berkantor di tebet dekat kantor bm pan harga sewa kantor rp juta langsung dibayar cash oleh oknum bin dan biaya ops tahap awal utk madani rp miliar sdh diserahkan ka bin juga akan menanggung biaya deklarasi relawan madani"
0,"kpu bantah informasi yang menyebut bahwa kemarin adalah batas terakhir pengecekan daftar pemilih pilpres pengecekan daftar pemilih"
0,"dorce bantah menuding ratna sarumpaet sebagai transgender sebenarnya saya tidak mau mengumbar aib seseorang ya saya tahu itu dosa"
1,"ini di papua indonesia ini fakta bukan hoak ini bukan dipegungan himalaya swis atau kanada namun ini di papua indonesia "
1,"bem ri tegas akan hentikan pencalonan jokowi di pilpres nah ini baru demo mahasiswa bro bukan yang demo dibayar rb bem ri tegas akan hentikan pencalonan jokowi di pilpres aliansi ini menilai jika kondisi negara indonesia semakin memprihatinkan gantipresiden"
1,"pesan brimob akan sweeping ojek online di wilayah jakarta selatan hindari wilayah selatan blok m mampang buncit ampera kemang cipete fatmawati raya sd lotte mart pemberitahuan langsung keseluruh bcgrupkomunitas situasi selatan tidak kondusif malam ini untuk menghindari sweeping brimob terhadap ojol diminta untuk tidak mampir ke area tersebut diatas setelah jam bila ada order ke area yang disebutkan tolong semua attribut ojol dilepas dulu base camp kemang dharmawangsa bangka sementara di vakum kan sampai situasi kondusif"
1,"pelemparan alquran di mako brimob sedang viral oknum brimob dan salah seorang sipir densus melempar alquran dan juga kitabkitab hadist "
1,"press statement pt global jet express oktober press statement pt global jet express oktober pelanggan jt express serta masyarakat indonesia yang kami hormati kami telah menerima beberapa masukan mengenai acara customer gathering yang kami gelar pada hari senin oktober "
0,"umat budha di indonesia disebut hanya diam melihat kekerasan yang menimpa suku rohingya di myanmar umat budha di indonesia disebut hanya diam melihat kekerasan yang menimpa suku rohingya di myanmar"
1," tulisan ustadz felix siauw tentang habib rizzieq ustad felix siauw saya jadi bingung apa sebenarnya kesalahan habib roziq yg paling pondamental sehingga negara ini kompak membencinya kalo krn persoalan politik dia tidak punya partai kalo krn urusan ekonomi ekonomi siapa yg dia rusak"
1,"ahok bohong tentang pengadaan unit busway dari karoseri lokal ahayyyy ahok bohongg lagi dia bilang pengawasan unit bus way dari karoseri lokal lokal pale lo peyang scania volvo marcedez ben zhong thong itu karoseri lokal"
1,"gambar anak allepo terlantar beredar gambar seorang anak tengah bersandar di pembatas jalan dengan klaim terjadi di aleppo suriah gambar itu telah dibagikan ribu kali"
1," bulan lalu dihina presiden lebanon ternyata turki yang kirim bantuan pertama kali bulan lalu dihina presiden lebanon ternyata turki yang kirim bantuan pertama kali"
1,"tak punya solusi soal honorer maruf amin guru maklumi gaji kecil dengan imbalan surga iya in aja dech kalau mbah yai ngomong kalau kita percaya berarti kita musyrikndak percaya kita di katain radikal hidup di negeri seperti simalakama pemirsa"
1,"palestina dihapus oleh google dari peta dunia kalian sibuk sama jessicajane mufc de gea sampai kalian tidak tau hari ini palestina di hapus oleh google dr peta dunia sob"
1,"jokowi korupsi triliun di tengah wabah corona rakyat dipertontonkan perbuatan mega korupsi triliun rezim jokowi ditengah bencana covid memanfaatkan situasi bencana pemerintah mengambil paksa dana desa rp triliun stock belasan triliun yang dimiliki bnpb badan nasional penanggulangan bencana sudah habis dibagikan selama rezim jokowi ada banyak jalan pemerintah untuk menambah pundipundinya memperkaya diri ditengah bencana kemanusiaaan covid"
1,"surat edaran walikota palembang soal virus corona surat edaran nomor huk dinkes tentang tindak lanjut pencegahan penyebaran corona virus disease covid di kota palembang"
0," wn tiongkok yang masuk ke sultra ternyata orang baru bukan pekerja lama kepala kantor perwakilan kemenkumham sultra sofyan mengonfirmasi bahwa tka asal china yang tiba di bandara haluoleo kendari pada minggu adalah tka yang berangkat dari china dan bukan tka lama yang berangkat dari jakarta"
1,"bendung walahar mau meluap jati luhur mau penuh bendung walahar air nya mau meluap yg di karawang siap siap sekarang mau di buka infonya jati luhur udah mau penuh udah gk menampung walahar dapat kiriman air dari bandung infonya mohon hati siagaskitar karawanginfo dari bpbd karawang pintu air d curug sudah d buka karena air sudah meluap d skiratan purwakarta karawang siap siaga"
1,"saking takutnya dengan virus corona orang cina islam yang sholat arahnya kemana mana saking takutnya dengan virus corona orang cina islam yang sholat mereka pun pada ikutan walaupun arahnya kemana mana"
1,"legenda hello kitty berasal dari gadis penderita kanker mulut dan hello kiity artinya dalam bahasa china adalah halo iblis menurut legenda hello kitty hello kitty diciptakan pada tahun oleh seorang wanita yang memiliki seorang anak perempuan berumur tahun dan di diagnosa menderita kanker mulut dokter memberi tahu kepada sang ibu bahwa kondisi putrinya sudah sangat parah mereka tidak bisa menemukan obatnya dan tidak ada yang dapat mereka lakukan untuk menolongnya"
1,"foto seorang nenek dipukuli hingga babak belur setelah mencuri jagung karena kelaparan mencuri jagung karena kelaparan seorang nenek dipukuli hingga babak belur"
0,"post keadaan yogyakarta pasca bentrokan prppb asalasalan memberikan klarifikasi pada pengepungan mahasiswa papua di asrama mahasiswa papua yogyakarta tanggal juli mas hsuf minta bukti konteks dan sumber nih saya kasih"
1,"papua kini kibarkan bendera yahudi israel selain mengibarkan bendera bintang kejora papua kini kibarkan bendera yahudi israel miris yaa lihat ini dek mpud"
1,"zionis israel menebar virus aids di pembalut wanita kabar duka untuk kita umat islam nandang burhanudin wartawan palestina membocorkan strategi pemerintah zionis israel untuk menebar virus aids disetiap pembalut wanita"
1,"kalau kita beli aqua berarti kita menyumbang misionaris kristen kalau kita beli aqua berarti kita menyumbang misionaris kristen"
1,"foto para perempuan indonesia berhijab sekitar tahun foto para perempuan indonesia berhijab sekitar tahun tersimpan rapi di perpustakaan leiden belanda jauh sebelum kelahiran kartini"
1,"suhu panas kuwait melelehkan mobil dan lampu lalulintas kuwait recorded temperature world record on earth on saturday said newspaper al qabas see the level of destruction caused due to it recordhightemperature"
1,"ada ajakan aksi bertajuk puncak aksi akbar terbesar menuju kemenangan prabowo subianto sandiaga uno mari rapatkan gerakan kita hingga akhir juni juni prabowo subianto sandiaga salahuddin uno presiden dan wakil presiden ri "
0,"baliho cinesia timur sakti bertuliskan bahasa cina di bandara haluoleo kendari selama nkri merdeka dan sdh kali pergantian presiden dan semenjak jokowi jadi presiden baru kali ini ada baleho china terpampang besar d bandara haluoleo kota kendari"
1,"cawapres sandiaga uno berfoto dengan romi yang berada di dalam sel penjara ada yg ngaku berteman ama ahoktapi gak pernah jenguk ahok kedlm selnyaskrg ngaku berteman ama romikok juga blm menjenguk romi sih dibohongi satu kali itu rasanya sakit sekalitapi rela dibohongi kali itu hanya org gila yg kuatdan saya bukan org kuatsilakan kalian saja yah "
0,"kepolisian angkat bicara terkait foto kompak penonton yang acungkan salam dua jari di millenial road safety festival direktur lalulintas kombes pol wibowo saya sudah liat foto yang tersebar di medsos itu dan saya menduga itu foto hasil rekayasa apalagi panggung kegiatan yang digelar polres serang kota pada acara mrsf tidak sama dengan foto tersebut "
1,"info pembagian kursi roda gratis di palembang teman teman kalo ada tetangga keluarga atau siapa pun yang berdomisili di kota palembang dalam kategori kurang mampu yang membutuhkan kursi roda tongkat ketiak tongkat tuna netra alat bantu dengar silahkan mengajukan permohonan ke dinas sosial kota palembang jl merdeka no "
1,"waspada indikasi nyata pki mulai bangkit info mohon kroscek ke yg ada akses ke tkp dan waspada indikasi nyata pki mulai bangkit"
1,"memasak popcorn dengan ponsel trik memasak popcorn dengan ponsel tahukah anda bahwa radiasi ponsel sangat berbahaya tekan call pada ponsel anda ke sembarang nomor lalu letakkan berdekatan dengan jagung yang masih mentah lihat apa yang terjadi jagung akan matang dan menjadi popcorn akibat radiasi ponsel itu silahkan coba di rumah anda"
0,"bmkg alat pendeteksi tsunami di selat sunda hilang sejak barbar people telah hilang alat pengukur gelombang dan arus"
0,"warga malang dihebohkan soal penemuan alat kejut yang dianggap bom kepolisian beri penjelasan kasatreskrim polres batu akp anton widodo dikiranya bom karena benda itu ada kabelkabelnya tapi memang itu bukan bom seperti alat getar pelangsung seperti itu "
1,"kena gangguan jiwa karena terlalu banyak ikut les hari ini saya berkunjung ke sebuah rumah sakit membezuk anak teman saya yang sedang sakit teman saya ini seorang wanita karir lulusan s dari sebuah universitas ternama "
1,"whatsapp hari jadi ke anda telah dipilih untuk mengambil bagian dalam survei singkat kami dan mendapatkan gb koneksi internet gratis selama hari"
1,"mca melakukan trial check server kpud semarang waspada telah terlacak oleh mca byk ipaddress asal china sudah terkoneksi ke server kpu pusat trial di jam berbeda seperti sedang ujicoba jangan sampai terulang lagi spt kecurangan kasus pilpres yg paham it mari rapatkan barisan perang telah dimulai "
0,"kementerian luar negeri klarifikasi tidak ada anakanak wni yang ditahan australia kementerian luar negeri klarifikasi tidak ada anakanak wni yang ditahan australia"
0,"sudirman said sedang sembahyang semoga tidak di demo berjilidjilid ssst pk sudirman said sedang sembahyang di vihara jangan diganggu apalagi di demo "
1,"seorang pria di dander bojonegoro meninggal akibat menggunakan hp tlg bantu share sebanyak banyak nya agar jadi pelajaran bagi kita semua seorang pria di dander bojonegoro meninggal akibat menggunakan hp dia mendengar musik pakai handset saat hpnya di charge dan ketiduran arus listrik masuk melalui telinga sampai ke sekujur tubuhnya kulitnya meletup letup sampai membentuk lubang di seluruh tubuh nya sekali lagii jangan pernah gunakan hp saat sedang di charge sepenting apapun keadaannya karena ini bisa mengancam keselamatan"
1,"ngeri jembatan suramadu saat diterjang ombak besar ngeri jembatan suramadu saat diterjang ombak besar"
1,"impor senjata api oleh polri impor senjata api oleh polri"
1,"zara zettira semua pemilik akses ke sistem it kpu legal atau ilegal akan sangat mempengaruhi siapa yang akan terpilih menjadi presiden ri zara zettira semua pemilik akses ke sistem it kpu legal atau ilegal akan sangat mempengaruhi siapa yang akan terpilih menjadi presiden ri "
1,"minum dengan posisi berdiri bisa timbulkan sakit batu ginjal minum air dengan posisi duduk lebih sehat daripada minum air sambil berdiri minum air sambil berdiri salah satu penyebab batu ginjal"
0,"mengapa kita menyukai hoax atau kabar bohong mengapa kita menyukai hoax atau kabar bohong riset yang dilakukan oleh robert feldman psikolog dari university of massachusetts menunjukkan bahwa kebohongan memiliki keterkaitan dengan kepercayaan diri saat kepercayaan diri kita terancam seseorang akan dengan mudah berbohong riset feldman ini dimuat dalam journal of basic and applied psychology setidaknya persen dari orang yang diriset oleh feldman ini berbohong dalam setiap perbincangan yang dilakukan hal serupa juga terjadi pada internet kita kerap menambahi kabar yang belum pasti dengan kebohongan sehingga menghasilkan hoax berantai"
1," ratna sarumpaet kalau ahok maju via jalur independen saya rela menari bugil di monas ratna sarumpaet kalau ahok maju via jalur independen saya rela menari bugil di monas"
1,"info lowongan kerja puskesmas marganada info lowongan kerja puskesmas margadana"
1,"wearing a mask can cause pleurisy wearing a mask can cause pleurisy"
1,"video pesepeda masuk pantai indah kapuk harus pakai paspor benarkah ada negara dalam negara pantai indah kapok mau masuk pakai sepeda harus punya pasport benarkah ini fokusstopruuhip fokusstopruuhip "
1,"petinju manny pacman bagibagi hadiah saat pandemi untuk semua bangsadaftar dari rumah dan dapatkan hadiah dalam waktu menit kami menerbitkannya untuk membantu orang karena sumringah virus corona mencegah banyak orang bekerjapilih huruf pertama nama anda dan anda akan menerima hadiah yang anda pilihlakukan sekarang dengan iman "
1,"metrotv akui anies adalah presiden ri stasiun televisi nasional metrotv mengakui bahwa anies baswedan bukanlah gubernur dki jakarta melainkan presiden ri hal tersebut terlihat dari teks headline berita berjudul presiden tinjau kesiapan kenormalan baru di program selamat pagi indonesia padahal di situ adalah gambar anies baswedan yang sedang diwawancarai"
1,"foto ada antek china baru niee lagi minta sumbangan katanya apbd dki lagi sekarat ciek ciek ada antek china baru niee lagi minta sumbangan katanya apbd dki lagi sekarat ayoo buly dong jgn diam aja gue yakin kadrun bakalan ngomong hoakeditan blabla"
